Sender,Receiver,Ligand,Receptor,LRscore,all
Malignant,Macrophage,CXCL14,CD74,30.980705735980713,Malignant_CXCL14_Macrophage_CD74
Malignant,Stroma,CXCL14,CD74,31.12342609090161,Malignant_CXCL14_Stroma_CD74
Malignant,Stroma,COL9A2,ITGA11,3.3673155635671725,Malignant_COL9A2_Stroma_ITGA11
Malignant,Macrophage,MMP7,FLOT1,7.073480016496447,Malignant_MMP7_Macrophage_FLOT1
Malignant,Stroma,MMP7,FLOT1,8.489076231559096,Malignant_MMP7_Stroma_FLOT1
Macrophage,Malignant,SELPLG,ENO1,6.283686730032979,Macrophage_SELPLG_Malignant_ENO1
Malignant,Macrophage,MMP7,TYROBP,6.155925715971215,Malignant_MMP7_Macrophage_TYROBP
Malignant,Macrophage,MMP7,CD9,8.753129236146775,Malignant_MMP7_Macrophage_CD9
Macrophage,Stroma,SELPLG,CD81,8.130417800930328,Macrophage_SELPLG_Stroma_CD81
Macrophage,Malignant,SELPLG,CD63,7.275570373620993,Macrophage_SELPLG_Malignant_CD63
Malignant,Stroma,MMP7,IL6ST,9.42522537116348,Malignant_MMP7_Stroma_IL6ST
Malignant,Stroma,COL4A5,ITGA1,0.769358164579298,Malignant_COL4A5_Stroma_ITGA1
Malignant,Stroma,TGFA,ERBB3,1.8426425697039546,Malignant_TGFA_Stroma_ERBB3
Malignant,Stroma,WNT7B,FZD1,0.7965791653297648,Malignant_WNT7B_Stroma_FZD1
Malignant,Macrophage,MMP7,ENO1,7.907922011186333,Malignant_MMP7_Macrophage_ENO1
Bcell,Macrophage,CCL19,IL2RG,7.9945279961662505,Bcell_CCL19_Macrophage_IL2RG
Malignant,Stroma,LAMA3,ITGA1,0.9614631496921799,Malignant_LAMA3_Stroma_ITGA1
Macrophage,Bcell,SELPLG,CD74,15.703641368765183,Macrophage_SELPLG_Bcell_CD74
Macrophage,Malignant,SELPLG,CD74,9.831786234572492,Macrophage_SELPLG_Malignant_CD74
Macrophage,Stroma,SELPLG,CD74,11.244258850940113,Macrophage_SELPLG_Stroma_CD74
Bcell,Macrophage,CCL19,CD81,16.776132806768693,Bcell_CCL19_Macrophage_CD81
Bcell,Stroma,CCL19,CD81,15.49488924771878,Bcell_CCL19_Stroma_CD81
Endothelial,Stroma,HBEGF,CD82,0.8019409736326764,Endothelial_HBEGF_Stroma_CD82
Endothelial,Macrophage,PGF,NRP1,2.185842779314186,Endothelial_PGF_Macrophage_NRP1
Malignant,Stroma,MMP7,CD151,9.310444045081997,Malignant_MMP7_Stroma_CD151
Malignant,Macrophage,MMP7,CD81,9.229848174988684,Malignant_MMP7_Macrophage_CD81
Malignant,Stroma,MMP7,CD81,10.99071437566081,Malignant_MMP7_Stroma_CD81
Malignant,Macrophage,MMP7,CD63,9.273205919397864,Malignant_MMP7_Macrophage_CD63
Bcell,Malignant,CCL19,BAMBI,16.107243222711766,Bcell_CCL19_Malignant_BAMBI
Bcell,Macrophage,CCL19,CD63,17.584216702350957,Bcell_CCL19_Macrophage_CD63
Bcell,Malignant,CCL19,CD63,17.05111162348766,Bcell_CCL19_Malignant_CD63
Tcell,Bcell,HGF,CD44,1.6747209660093731,Tcell_HGF_Bcell_CD44
Bcell,Macrophage,HGF,SDC1,1.0380120759376659,Bcell_HGF_Macrophage_SDC1
Tcell,Bcell,HGF,SDC1,1.1880466984648788,Tcell_HGF_Bcell_SDC1
Bcell,Macrophage,TNN,ITGB1,1.9837125593700358,Bcell_TNN_Macrophage_ITGB1
Bcell,Malignant,CCL19,IL6ST,14.425570973110636,Bcell_CCL19_Malignant_IL6ST
Bcell,Stroma,CCL19,IL6ST,12.764467059816248,Bcell_CCL19_Stroma_IL6ST
Malignant,Stroma,LAMB3,ITGB1,2.710753571004424,Malignant_LAMB3_Stroma_ITGB1
Bcell,Macrophage,CCL19,ITGB2,13.631798394543486,Bcell_CCL19_Macrophage_ITGB2
Tcell,Bcell,VEGFC,ITGB1,1.4496805185452732,Tcell_VEGFC_Bcell_ITGB1
Malignant,Stroma,SIRPG,CD47,1.390212332874149,Malignant_SIRPG_Stroma_CD47
Bcell,Malignant,CCL19,CD151,13.879202757018186,Bcell_CCL19_Malignant_CD151
Bcell,Macrophage,VCAM1,ITGB7,1.265837841225081,Bcell_VCAM1_Macrophage_ITGB7
Endothelial,Macrophage,VCAM1,ITGB7,0.9813345497582603,Endothelial_VCAM1_Macrophage_ITGB7
Tcell,Bcell,VCAM1,ITGB7,4.117576887344516,Tcell_VCAM1_Bcell_ITGB7
Malignant,Macrophage,MMP7,CD163,3.2517171698471055,Malignant_MMP7_Macrophage_CD163
Malignant,Stroma,CXCL14,CAP1,16.4469176085982,Malignant_CXCL14_Stroma_CAP1
Malignant,Macrophage,MMP7,IL2RG,2.7175281032075818,Malignant_MMP7_Macrophage_IL2RG
Malignant,Stroma,CXCL14,IL6ST,22.203127365451312,Malignant_CXCL14_Stroma_IL6ST
Bcell,Macrophage,CCL19,TYROBP,14.791994943870325,Bcell_CCL19_Macrophage_TYROBP
Bcell,Malignant,CCL19,TYROBP,11.661465065446587,Bcell_CCL19_Malignant_TYROBP
Tcell,Bcell,GZMB,IGF2R,0.4756033227172609,Tcell_GZMB_Bcell_IGF2R
Malignant,Bcell,MMP7,CD74,10.592737229522882,Malignant_MMP7_Bcell_CD74
Malignant,Macrophage,MMP7,CD74,12.266513232851723,Malignant_MMP7_Macrophage_CD74
Malignant,Stroma,MMP7,CD74,14.461728926576273,Malignant_MMP7_Stroma_CD74
Bcell,Macrophage,CCL19,ENO1,15.748484431775484,Bcell_CCL19_Macrophage_ENO1
Bcell,Malignant,CCL19,ENO1,15.228117739119494,Bcell_CCL19_Malignant_ENO1
Bcell,Macrophage,ICAM2,ITGAL,2.3952500624409896,Bcell_ICAM2_Macrophage_ITGAL
Endothelial,Macrophage,ICAM2,ITGAL,1.6984771006444679,Endothelial_ICAM2_Macrophage_ITGAL
Tcell,Bcell,ICAM2,ITGAL,5.2734031053489145,Tcell_ICAM2_Bcell_ITGAL
Malignant,Stroma,GDF11,ACVR2A,0.45056698044171983,Malignant_GDF11_Stroma_ACVR2A
Tcell,Bcell,SLIT2,ROBO1,0.4135917523611175,Tcell_SLIT2_Bcell_ROBO1
Bcell,Malignant,CCL19,CD44,13.351731856792272,Bcell_CCL19_Malignant_CD44
Bcell,Macrophage,TNN,SDC1,1.946802011030634,Bcell_TNN_Macrophage_SDC1
Bcell,Macrophage,CCL19,FLOT1,11.910553895684561,Bcell_CCL19_Macrophage_FLOT1
Bcell,Malignant,CCL19,FLOT1,11.904931440273499,Bcell_CCL19_Malignant_FLOT1
Bcell,Stroma,CCL19,FLOT1,11.262921065755481,Bcell_CCL19_Stroma_FLOT1
Malignant,Macrophage,LTF,ITGB2,4.224422388207751,Malignant_LTF_Macrophage_ITGB2
Malignant,Macrophage,CXCL14,CD81,24.085367423996324,Malignant_CXCL14_Macrophage_CD81
Malignant,Stroma,CXCL14,CD81,25.36727581835386,Malignant_CXCL14_Stroma_CD81
Bcell,Macrophage,CCL19,CD163,9.453202816387593,Bcell_CCL19_Macrophage_CD163
Bcell,Malignant,CCL19,CD163,7.703415519977627,Bcell_CCL19_Malignant_CD163
Bcell,Macrophage,ANGPT2,ITGB1,1.9435663676834327,Bcell_ANGPT2_Macrophage_ITGB1
Endothelial,Macrophage,ANGPT2,ITGB1,1.8872789534266685,Endothelial_ANGPT2_Macrophage_ITGB1
Tcell,Bcell,ANGPT2,ITGB1,1.3965988118991712,Tcell_ANGPT2_Bcell_ITGB1
Bcell,Macrophage,CCL19,CD9,13.606127777933676,Bcell_CCL19_Macrophage_CD9
Bcell,Malignant,CCL19,CD9,14.653624215610991,Bcell_CCL19_Malignant_CD9
Malignant,Stroma,CXCL14,LAMP2,17.60766732866201,Malignant_CXCL14_Stroma_LAMP2
Malignant,Macrophage,CXCL14,ENO1,21.506940215607155,Malignant_CXCL14_Macrophage_ENO1
Bcell,Malignant,CCL19,ERBB2,12.326060621315484,Bcell_CCL19_Malignant_ERBB2
Malignant,Stroma,LAMB3,ITGAV,1.5165823587979752,Malignant_LAMB3_Stroma_ITGAV
Bcell,Macrophage,ANGPT2,ITGA5,1.127806012726558,Bcell_ANGPT2_Macrophage_ITGA5
Endothelial,Macrophage,ANGPT2,ITGA5,1.0557569577054111,Endothelial_ANGPT2_Macrophage_ITGA5
Bcell,Malignant,CCL19,MRC2,5.752172153782828,Bcell_CCL19_Malignant_MRC2
Malignant,Macrophage,CXCL14,CD63,24.274156529935663,Malignant_CXCL14_Macrophage_CD63
Malignant,Macrophage,LTF,IL2RG,2.3155881273033962,Malignant_LTF_Macrophage_IL2RG
Malignant,Stroma,EDN1,EDNRA,0.6337317076305817,Malignant_EDN1_Stroma_EDNRA
Bcell,Malignant,CCL19,PLXNB2,12.94964675671373,Bcell_CCL19_Malignant_PLXNB2
Malignant,Stroma,COL4A5,ITGA11,0.7049862072474192,Malignant_COL4A5_Stroma_ITGA11
Malignant,Macrophage,CXCL14,CD9,23.029878848848256,Malignant_CXCL14_Macrophage_CD9
Endothelial,Macrophage,ICAM1,IL2RA,0.5906604030744836,Endothelial_ICAM1_Macrophage_IL2RA
Bcell,Stroma,CCL19,CAP1,9.934360699176178,Bcell_CCL19_Stroma_CAP1
Malignant,Macrophage,LTF,CD9,7.0208224149704455,Malignant_LTF_Macrophage_CD9
Tcell,Bcell,LAMA2,ITGB4,2.328470455704357,Tcell_LAMA2_Bcell_ITGB4
Tcell,Bcell,PTPRC,MRC1,2.9301423562851165,Tcell_PTPRC_Bcell_MRC1
Malignant,Stroma,LTF,LAMP2,4.223170401772747,Malignant_LTF_Stroma_LAMP2
Bcell,Malignant,CCL19,ITGB5,9.784177012411911,Bcell_CCL19_Malignant_ITGB5
Bcell,Stroma,CCL19,ITGB5,9.336361477085754,Bcell_CCL19_Stroma_ITGB5
Malignant,Stroma,LTF,IL6ST,6.88835845117871,Malignant_LTF_Stroma_IL6ST
Malignant,Macrophage,LTF,CD81,7.6327262071388375,Malignant_LTF_Macrophage_CD81
Malignant,Stroma,LTF,CD81,7.599315721602788,Malignant_LTF_Stroma_CD81
Malignant,Macrophage,LTF,FLOT1,5.8917211367798075,Malignant_LTF_Macrophage_FLOT1
Malignant,Stroma,LTF,FLOT1,5.689050890779927,Malignant_LTF_Stroma_FLOT1
Malignant,Stroma,LTF,ITGB5,4.903607806419115,Malignant_LTF_Stroma_ITGB5
Bcell,Malignant,CCL19,FPR3,4.062073155326753,Bcell_CCL19_Malignant_FPR3
Malignant,Endothelial,PTN,PTPRB,0.780057016851383,Malignant_PTN_Endothelial_PTPRB
Bcell,Malignant,CCL19,CD47,9.437710867881469,Bcell_CCL19_Malignant_CD47
Bcell,Macrophage,F13A1,ITGB1,6.730418284098165,Bcell_F13A1_Macrophage_ITGB1
Malignant,Stroma,WNT5A,FZD2,0.8100809543203629,Malignant_WNT5A_Stroma_FZD2
Malignant,Macrophage,LTF,ENO1,6.3676090668597105,Malignant_LTF_Macrophage_ENO1
Bcell,Malignant,CCL19,SDC1,12.292621306348433,Bcell_CCL19_Malignant_SDC1
Malignant,Stroma,COL9A3,ITGB1,1.8950471894718737,Malignant_COL9A3_Stroma_ITGB1
Tcell,Bcell,COL9A3,ITGB1,2.07699683028276,Tcell_COL9A3_Bcell_ITGB1
Malignant,Stroma,COL9A3,SDC1,1.9413770325366497,Malignant_COL9A3_Stroma_SDC1
Tcell,Bcell,COL9A3,SDC1,2.0474115708935594,Tcell_COL9A3_Bcell_SDC1
Malignant,Stroma,COL9A3,SDC4,2.1103085164456448,Malignant_COL9A3_Stroma_SDC4
Tcell,Bcell,COL9A3,SDC4,2.3174173684032864,Tcell_COL9A3_Bcell_SDC4
Malignant,Macrophage,LTF,CD63,7.656355856653559,Malignant_LTF_Macrophage_CD63
Malignant,Stroma,BMP4,RGMB,1.0224900701340345,Malignant_BMP4_Stroma_RGMB
Malignant,Macrophage,LTF,CD74,10.335950500197553,Malignant_LTF_Macrophage_CD74
Malignant,Stroma,LTF,CD74,10.260705459421542,Malignant_LTF_Stroma_CD74
Bcell,Macrophage,LAMA2,ITGA6,1.6096695281054956,Bcell_LAMA2_Macrophage_ITGA6
Tcell,Bcell,LAMA2,ITGA6,1.5711241369803324,Tcell_LAMA2_Bcell_ITGA6
Malignant,Stroma,COL9A3,ITGAV,1.0883230499964043,Malignant_COL9A3_Stroma_ITGAV
Malignant,Stroma,LTF,CAP1,4.567754498045985,Malignant_LTF_Stroma_CAP1
Tcell,Bcell,COL9A3,CD44,2.7662225801811022,Tcell_COL9A3_Bcell_CD44
Bcell,Malignant,CCL19,GFRA1,10.376066554287688,Bcell_CCL19_Malignant_GFRA1
Endothelial,Macrophage,IL15,IL2RG,1.7981473488515096,Endothelial_IL15_Macrophage_IL2RG
Endothelial,Macrophage,TNXB,ITGAV,3.955830158938855,Endothelial_TNXB_Macrophage_ITGAV
Bcell,Macrophage,IL16,CCR5,1.9936416563495603,Bcell_IL16_Macrophage_CCR5
Malignant,Macrophage,LTF,TYROBP,5.377667034892251,Malignant_LTF_Macrophage_TYROBP
Bcell,Malignant,CCL19,ADORA2A,9.093395682005989,Bcell_CCL19_Malignant_ADORA2A
Bcell,Malignant,CCL19,PRLR,9.089864494308546,Bcell_CCL19_Malignant_PRLR
Malignant,Stroma,SEMA3E,PLXND1,1.2999467925605726,Malignant_SEMA3E_Stroma_PLXND1
Malignant,Stroma,WNT5A,FZD1,0.5701347154525511,Malignant_WNT5A_Stroma_FZD1
Bcell,Stroma,CCL19,LAMP2,8.898602020883027,Bcell_CCL19_Stroma_LAMP2
Malignant,Endothelial,WNT5A,LRP5,0.6335261969928101,Malignant_WNT5A_Endothelial_LRP5
Malignant,Stroma,WNT5A,LRP5,0.5629120705817121,Malignant_WNT5A_Stroma_LRP5
Malignant,Macrophage,LTF,CD163,2.6322760650713612,Malignant_LTF_Macrophage_CD163
Endothelial,Macrophage,PDGFB,S1PR1,0.8884305174880102,Endothelial_PDGFB_Macrophage_S1PR1
Malignant,Stroma,PDGFB,S1PR1,1.1116505956649976,Malignant_PDGFB_Stroma_S1PR1
Bcell,Macrophage,EBI3,IL27RA,0.7638520801627507,Bcell_EBI3_Macrophage_IL27RA
Bcell,Malignant,CCL19,ATP6AP2,11.789127271958764,Bcell_CCL19_Malignant_ATP6AP2
Endothelial,Stroma,DUSP18,CD151,2.8224322421418258,Endothelial_DUSP18_Stroma_CD151
Tcell,Bcell,LTA,LTBR,1.7562525640190223,Tcell_LTA_Bcell_LTBR
Endothelial,Macrophage,DUSP18,ITGB1,2.2011165953088767,Endothelial_DUSP18_Macrophage_ITGB1
Tcell,Bcell,DUSP18,ITGB1,1.4488113859571146,Tcell_DUSP18_Bcell_ITGB1
Malignant,Stroma,SEMA3E,NRP1,0.6860330102120721,Malignant_SEMA3E_Stroma_NRP1
Bcell,Malignant,CCL19,IFITM1,10.093715674891088,Bcell_CCL19_Malignant_IFITM1
Malignant,Stroma,LAMB3,ITGA1,0.9661612116149809,Malignant_LAMB3_Stroma_ITGA1
Malignant,Stroma,WNT5A,ROR2,0.7255127767366564,Malignant_WNT5A_Stroma_ROR2
Bcell,Malignant,CCL19,AMFR,7.284706879670097,Bcell_CCL19_Malignant_AMFR
Tcell,Bcell,TNFSF15,TNFRSF25,1.06236617682691,Tcell_TNFSF15_Bcell_TNFRSF25
Bcell,Malignant,CCL19,CD55,11.495980273268836,Bcell_CCL19_Malignant_CD55
Bcell,Macrophage,HGF,SDC2,0.518043058761107,Bcell_HGF_Macrophage_SDC2
Tcell,Bcell,HGF,SDC2,0.42544878438351164,Tcell_HGF_Bcell_SDC2
Malignant,Stroma,COL9A3,ITGA1,0.6351349385369398,Malignant_COL9A3_Stroma_ITGA1
Bcell,Malignant,CCL19,IL13RA1,7.510140389059004,Bcell_CCL19_Malignant_IL13RA1
Bcell,Malignant,CCL19,MAGED1,9.92300596802431,Bcell_CCL19_Malignant_MAGED1
Tcell,Bcell,TNFSF14,LTBR,0.572234833126896,Tcell_TNFSF14_Bcell_LTBR
Tcell,Bcell,DUSP18,ITGB4,0.8053719635866966,Tcell_DUSP18_Bcell_ITGB4
Endothelial,Macrophage,TNXB,ITGB1,6.440898267719542,Endothelial_TNXB_Macrophage_ITGB1
Malignant,Stroma,CD226,PVR,0.6572944068998872,Malignant_CD226_Stroma_PVR
Tcell,Bcell,CD226,PVR,0.8370163620107911,Tcell_CD226_Bcell_PVR
Macrophage,Endothelial,KLRB1,CLEC2D,1.2235442915660288,Macrophage_KLRB1_Endothelial_CLEC2D
Malignant,Stroma,LAMB3,ITGB4,1.6315998350646204,Malignant_LAMB3_Stroma_ITGB4
Malignant,Stroma,COL9A3,ITGA11,0.5051039870674837,Malignant_COL9A3_Stroma_ITGA11
Bcell,Macrophage,TNFSF14,TNFRSF6B,0.44018133365001644,Bcell_TNFSF14_Macrophage_TNFRSF6B
Malignant,Stroma,TNFSF15,TNFRSF6B,0.5063558019848486,Malignant_TNFSF15_Stroma_TNFRSF6B
Endothelial,Macrophage,DUSP18,ITGA6,0.8291674100180569,Endothelial_DUSP18_Macrophage_ITGA6
Tcell,Bcell,DUSP18,ITGA6,0.6772064602954906,Tcell_DUSP18_Bcell_ITGA6
Endothelial,Macrophage,IL15,IL2RA,0.3768400610180932,Endothelial_IL15_Macrophage_IL2RA
Malignant,Stroma,BMP4,ACVR2A,0.5843148721595026,Malignant_BMP4_Stroma_ACVR2A
Bcell,Malignant,CCL19,LDLR,3.4334749335430277,Bcell_CCL19_Malignant_LDLR
Bcell,Macrophage,ANGPT1,ITGB1,1.254883715529574,Bcell_ANGPT1_Macrophage_ITGB1
Bcell,Macrophage,IGF1,ITGA6,1.439689114695518,Bcell_IGF1_Macrophage_ITGA6
Bcell,Malignant,CCL19,TREM2,5.3619141921675535,Bcell_CCL19_Malignant_TREM2
Tcell,Bcell,HLA-DOB,CD4,4.253849700522679,Tcell_HLA-DOB_Bcell_CD4
Tcell,Bcell,EPHA4,EFNB1,1.0568692791560894,Tcell_EPHA4_Bcell_EFNB1
Bcell,Macrophage,ANGPT1,ITGA5,0.70688607768736,Bcell_ANGPT1_Macrophage_ITGA5
Malignant,Stroma,LAMB3,CD151,4.326365611011565,Malignant_LAMB3_Stroma_CD151
Endothelial,Macrophage,SNCA,LAG3,0.774268590863807,Endothelial_SNCA_Macrophage_LAG3
Bcell,Macrophage,FASLG,TNFRSF6B,1.1292134476680644,Bcell_FASLG_Macrophage_TNFRSF6B
Bcell,Malignant,CCL19,PLXNA3,5.325801390433827,Bcell_CCL19_Malignant_PLXNA3
Endothelial,Macrophage,TNXB,SDC1,6.469402890162206,Endothelial_TNXB_Macrophage_SDC1
Endothelial,Macrophage,TNXB,SDC4,7.694590660679103,Endothelial_TNXB_Macrophage_SDC4
Malignant,Endothelial,APP,CAV1,5.995539786590371,Malignant_APP_Endothelial_CAV1
Malignant,Stroma,APP,CAV1,6.195846569331204,Malignant_APP_Stroma_CAV1
Tcell,Bcell,CD96,PVR,2.663092460410887,Tcell_CD96_Bcell_PVR
Tcell,Bcell,LAMA2,CD44,3.9389451502130983,Tcell_LAMA2_Bcell_CD44
Endothelial,Macrophage,SEMA6D,PLXNA1,0.8077042463623259,Endothelial_SEMA6D_Macrophage_PLXNA1
Bcell,Macrophage,LAMA1,ITGB1,1.1930328150193217,Bcell_LAMA1_Macrophage_ITGB1
Malignant,Stroma,LTA,EDNRA,0.5550648685825418,Malignant_LTA_Stroma_EDNRA
Tcell,Bcell,FASLG,FAS,0.824771900580214,Tcell_FASLG_Bcell_FAS
Bcell,Macrophage,F10,ITGAM,0.5842934403869807,Bcell_F10_Macrophage_ITGAM
Tcell,Bcell,CD40LG,ITGB2,2.3054692701908768,Tcell_CD40LG_Bcell_ITGB2
Tcell,Bcell,CRTAM,CADM1,0.6574241987257889,Tcell_CRTAM_Bcell_CADM1
Tcell,Bcell,CD40LG,ITGB1,1.8185214025708762,Tcell_CD40LG_Bcell_ITGB1
Bcell,Macrophage,LAMA1,SDC2,0.40235163331797574,Bcell_LAMA1_Macrophage_SDC2
Bcell,Macrophage,LAMA1,ITGA6,0.21878502266780192,Bcell_LAMA1_Macrophage_ITGA6
Bcell,Macrophage,PLA2G2A,ITGA5,2.3369163064442535,Bcell_PLA2G2A_Macrophage_ITGA5
Tcell,Bcell,BMP2,ENG,2.1905094471861752,Tcell_BMP2_Bcell_ENG
Tcell,Bcell,CD40LG,ITGAM,0.6805150240180329,Tcell_CD40LG_Bcell_ITGAM
Malignant,Stroma,CTSG,F2RL2,0.6602582045322845,Malignant_CTSG_Stroma_F2RL2
Bcell,Macrophage,LAMC3,ITGB1,1.4887875302098184,Bcell_LAMC3_Macrophage_ITGB1
Bcell,Macrophage,FREM1,ITGB1,2.159627521902511,Bcell_FREM1_Macrophage_ITGB1
Tcell,Bcell,FREM1,ITGB1,1.6699677122327705,Tcell_FREM1_Bcell_ITGB1
Tcell,Bcell,CD40LG,CD40,1.1656329847286595,Tcell_CD40LG_Bcell_CD40
Tcell,Bcell,CD40LG,TRAF3,1.4906196836603394,Tcell_CD40LG_Bcell_TRAF3
Bcell,Macrophage,ANGPTL1,ITGB1,1.3140352822601222,Bcell_ANGPTL1_Macrophage_ITGB1
Bcell,Macrophage,LAMC3,ITGA6,0.6577443163163319,Bcell_LAMC3_Macrophage_ITGA6
Malignant,Stroma,SFRP1,FZD2,1.53908466511557,Malignant_SFRP1_Stroma_FZD2
Bcell,Macrophage,PLA2G2A,ITGB1,4.2225676252244195,Bcell_PLA2G2A_Macrophage_ITGB1
Tcell,Bcell,FCER2,ITGB2,4.732121688373441,Tcell_FCER2_Bcell_ITGB2
Tcell,Bcell,COL4A3,ITGB1,2.444082763171298,Tcell_COL4A3_Bcell_ITGB1
Tcell,Bcell,COL4A3,SDC1,2.0891785127333757,Tcell_COL4A3_Bcell_SDC1
Tcell,Bcell,COL4A3,SDC4,2.44245438048246,Tcell_COL4A3_Bcell_SDC4
Tcell,Bcell,COL4A3,CD44,2.887205745325145,Tcell_COL4A3_Bcell_CD44
Bcell,Macrophage,HP,ITGAM,1.9084246103749267,Bcell_HP_Macrophage_ITGAM
Bcell,Macrophage,HP,CD163,3.2727041876126037,Bcell_HP_Macrophage_CD163
Bcell,Macrophage,FCER2,ITGAM,0.9883550359687779,Bcell_FCER2_Macrophage_ITGAM
Tcell,Bcell,FCER2,ITGAM,1.7124757950553464,Tcell_FCER2_Bcell_ITGAM
Endothelial,Macrophage,TFPI,SDC4,6.407567328172891,Endothelial_TFPI_Macrophage_SDC4
Malignant,Bcell,LTF,CD74,8.647004838898123,Malignant_LTF_Bcell_CD74
Bcell,Macrophage,TNFSF15,TNFRSF25,0.4331845247334766,Bcell_TNFSF15_Macrophage_TNFRSF25
Macrophage,Endothelial,FASLG,TNFRSF6B,0.5165253092049097,Macrophage_FASLG_Endothelial_TNFRSF6B
Bcell,Macrophage,CTSG,F2RL2,0.26919763464283325,Bcell_CTSG_Macrophage_F2RL2
Bcell,Macrophage,CCL13,CCR5,0.3246145356665616,Bcell_CCL13_Macrophage_CCR5
Bcell,Macrophage,SEMA3D,NRP2,0.3272419947150642,Bcell_SEMA3D_Macrophage_NRP2
Tcell,Bcell,TF,TFRC,1.0790978653201935,Tcell_TF_Bcell_TFRC
Bcell,Macrophage,COL4A3,ITGB1,0,Bcell_COL4A3_Macrophage_ITGB1
Bcell,Macrophage,COL4A3,SDC1,0,Bcell_COL4A3_Macrophage_SDC1
Bcell,Macrophage,TNFSF15,TNFRSF6B,0,Bcell_TNFSF15_Macrophage_TNFRSF6B
Endothelial,Macrophage,IL6,IL6ST,0,Endothelial_IL6_Macrophage_IL6ST
Tcell,Bcell,BMP2,BMPR1A,0,Tcell_BMP2_Bcell_BMPR1A
Tcell,Bcell,LPL,SDC1,0,Tcell_LPL_Bcell_SDC1
Tcell,Bcell,LPL,CD44,0,Tcell_LPL_Bcell_CD44
Tcell,Bcell,WNT5A,ROR2,0,Tcell_WNT5A_Bcell_ROR2
Malignant,Bcell,CD24,CD74,0,Malignant_CD24_Bcell_CD74
