Feature,Normalized.Dispersion
ENSG00000276289,-0.6933618341714394
ENSG00000278996,nan
ENSG00000280441,nan
ENSG00000280614,nan
ENSG00000278932,-1.5237788882417806
ENSG00000279321,2.2070659128026615
ENSG00000279851,nan
ENSG00000274391,0.7489585440510896
ENSG00000228159,-1.0233941976502292
ENSG00000224905,-0.6179449070974626
ENSG00000185272,-0.7918593532231656
ENSG00000155304,-0.35662939861206816
ENSG00000155307,-0.16258555686103449
ENSG00000232884,-0.8278603824096366
ENSG00000226751,2.17889905502121
ENSG00000281903,2.921880346949731
ENSG00000235277,nan
ENSG00000180530,-0.37087437003880225
ENSG00000229047,-1.8257738536902295
ENSG00000236471,nan
ENSG00000229425,2.7578549739955216
ENSG00000155313,-0.6160466102823715
ENSG00000215386,9.444031846410166
ENSG00000232560,nan
ENSG00000154639,-1.3521860321715333
ENSG00000154640,2.480715389818875
ENSG00000280594,0.8064582184392673
ENSG00000154642,-0.6653142172538813
ENSG00000244676,3.4021685278332203
ENSG00000231755,nan
ENSG00000154645,0.3683310453463907
ENSG00000154654,-0.3378527610482733
ENSG00000237484,0.971894473433458
ENSG00000222042,nan
ENSG00000185433,-1.1208128335159269
ENSG00000234883,0.24082743889428362
ENSG00000260583,-1.0807250454602975
ENSG00000154719,-0.5355980204938816
ENSG00000154721,6.879875358821579
ENSG00000287109,nan
ENSG00000154723,-0.6153122361551044
ENSG00000154727,0.845363470630746
ENSG00000142192,2.638199649312116
ENSG00000224541,0.4680408256902113
ENSG00000273492,2.1322071227659327
ENSG00000232692,nan
ENSG00000273115,-0.48845141984495466
ENSG00000166265,4.48920189399525
ENSG00000154734,17.382023462431164
ENSG00000154736,0.5358232368680382
ENSG00000231236,nan
ENSG00000178457,nan
ENSG00000232079,0.8208930558510626
ENSG00000236532,nan
ENSG00000232855,0.7996214826469038
ENSG00000156239,-1.3931674568140429
ENSG00000198862,-0.953075713916794
ENSG00000156253,-0.5820757848532093
ENSG00000273254,-1.40296655669515
ENSG00000156256,-0.2107322021999078
ENSG00000156261,-1.2927469067927535
ENSG00000156265,1.2283644911255303
ENSG00000215533,nan
ENSG00000156273,-1.1085242759798573
ENSG00000248476,nan
ENSG00000273017,1.5911233003334593
ENSG00000232118,-0.8874382586271401
ENSG00000228817,1.2359965963388935
ENSG00000171189,0.8423886632450817
ENSG00000273464,-0.713700786579847
ENSG00000174680,1.177719915980781
ENSG00000156284,-1.252162119904316
ENSG00000156299,0.47056644014374666
ENSG00000237594,-0.4565140746312656
ENSG00000234509,nan
ENSG00000142168,-1.1842915644910663
ENSG00000273271,-0.3409457661993923
ENSG00000156304,0.30722136015945734
ENSG00000273091,-1.3076350261145226
ENSG00000142149,0.8313475761464955
ENSG00000261610,nan
ENSG00000159055,-1.677507789557987
ENSG00000227256,-0.6042951672545201
ENSG00000170262,2.290137224858214
ENSG00000142207,-1.7806397264941562
ENSG00000256073,-0.3253988744488808
ENSG00000166979,0.6664668053651683
ENSG00000242220,0.2406399020644209
ENSG00000159079,-0.047423233792131377
ENSG00000159082,0.15246458303239582
ENSG00000238197,-1.126759705905413
ENSG00000159086,3.083132316722028
ENSG00000205930,-0.20665125653175176
ENSG00000227757,nan
ENSG00000205927,1.4078128959224097
ENSG00000184221,-0.2292091458364527
ENSG00000159110,2.355141354187612
ENSG00000223799,-0.8052805513514134
ENSG00000243646,2.4338530979204642
ENSG00000142166,1.6444125988627867
ENSG00000159128,1.804096408623515
ENSG00000142188,-0.4181764583275816
ENSG00000177692,0.1333791349622624
ENSG00000159131,-2.2153782457100837
ENSG00000159140,0.33682922194515535
ENSG00000159147,0.20567515562270985
ENSG00000205758,-0.6752739320387625
ENSG00000205726,3.1940486800650185
ENSG00000241837,-0.10693761127466539
ENSG00000237945,0.7220354071502
ENSG00000273102,2.321026070905022
ENSG00000243927,-2.131483735776477
ENSG00000198743,-0.36101695094328684
ENSG00000227456,0.3893862893025044
ENSG00000214955,-0.1628730386951183
ENSG00000225555,-1.367671613917168
ENSG00000159197,0.9221944746475611
ENSG00000205670,-1.4163267190081856
ENSG00000273104,-2.8652005144536306
ENSG00000272958,-0.8188620202659641
ENSG00000180509,nan
ENSG00000159200,2.1310057300848753
ENSG00000159212,-0.02226057544257214
ENSG00000230978,3.96296489937211
ENSG00000234380,0.3235435801924577
ENSG00000159216,7.393429430234381
ENSG00000286153,nan
ENSG00000231106,-0.42699021673255383
ENSG00000185917,-0.6008043021578806
ENSG00000230212,nan
ENSG00000159228,0.6148252317533713
ENSG00000236830,-1.3409108850681997
ENSG00000159231,-0.07883392548500265
ENSG00000142197,-0.6600188231195646
ENSG00000273199,-1.5535520360284825
ENSG00000159256,-1.5631450889759424
ENSG00000228107,nan
ENSG00000159259,-0.6586511302133616
ENSG00000230479,nan
ENSG00000233818,-0.5774650804356023
ENSG00000159261,-0.039654081451786914
ENSG00000286517,nan
ENSG00000231324,1.1214386993557937
ENSG00000159263,-0.975812364458374
ENSG00000159267,0.19035153751298917
ENSG00000224790,0.5400360787259433
ENSG00000183145,-0.6796253941797172
ENSG00000185808,-0.4048441541902609
ENSG00000182670,-0.439140067384721
ENSG00000270116,2.1125014718266812
ENSG00000230366,-0.6908647774477569
ENSG00000242553,-1.4467152152812641
ENSG00000157538,1.7463279417465587
ENSG00000272948,-1.5420310331025129
ENSG00000273210,-0.14698190111047127
ENSG00000157540,0.8646507013071097
ENSG00000157542,9.81695776594253
ENSG00000198054,0.4836612338513427
ENSG00000157551,1.709397337857507
ENSG00000233316,nan
ENSG00000226012,0.7714230644174517
ENSG00000231231,nan
ENSG00000157554,1.1268571127710856
ENSG00000287470,nan
ENSG00000157557,10.020839546286659
ENSG00000205622,nan
ENSG00000232837,nan
ENSG00000235888,-0.6722823194061598
ENSG00000183527,-0.6820236286384107
ENSG00000185658,-0.6178284446637567
ENSG00000272991,0.643012879491506
ENSG00000255568,-1.1376828841355686
ENSG00000238141,nan
ENSG00000205581,-0.787280153327375
ENSG00000182093,-1.7482898101902509
ENSG00000157578,-0.7804618644937746
ENSG00000185437,-0.7028159512690048
ENSG00000183778,-0.6347437675426282
ENSG00000184809,-1.5498259631656268
ENSG00000183067,3.234138195143607
ENSG00000183036,-0.3707610045768639
ENSG00000171587,nan
ENSG00000235123,-0.7763438014201627
ENSG00000226496,-0.0762739660060991
ENSG00000182240,6.201465661722993
ENSG00000280109,-0.3891673541610433
ENSG00000183844,0.2581813893737257
ENSG00000183486,4.345993045031575
ENSG00000157601,3.9520574355056763
ENSG00000184012,0.26947814200732245
ENSG00000236384,nan
ENSG00000183421,-1.2886740931349068
ENSG00000141956,0.029160530681908894
ENSG00000227698,nan
ENSG00000157617,0.115308361440295
ENSG00000173276,-1.1165403024646599
ENSG00000237232,24.43225272144323
ENSG00000177398,-0.6483345018973999
ENSG00000184385,3.228777555044177
ENSG00000160179,-1.3819995592943528
ENSG00000160180,2.537387791279806
ENSG00000160181,8.582821306606073
ENSG00000160182,8.851827659597125
ENSG00000160183,-0.13972344623629962
ENSG00000160185,14.637226706039646
ENSG00000160188,0.7932761964055205
ENSG00000160190,-0.253258428750733
ENSG00000239930,0.01636941691780217
ENSG00000225431,1.4992179117582527
ENSG00000235023,-1.167930328999191
ENSG00000160191,0.4613316844703874
ENSG00000225731,nan
ENSG00000160193,-0.9852291108079653
ENSG00000160194,-0.6269441617644815
ENSG00000233056,-0.8696117925609574
ENSG00000224100,nan
ENSG00000160199,-0.46901999581098025
ENSG00000160200,-0.9855976568624779
ENSG00000160201,-0.4443411355623324
ENSG00000286549,nan
ENSG00000236663,nan
ENSG00000237864,nan
ENSG00000237989,-0.49985342636263136
ENSG00000142178,-1.4702485895987345
ENSG00000185186,1.5244435549584798
ENSG00000160207,-1.3168211262806138
ENSG00000160208,-0.9636467122469038
ENSG00000160209,0.6454413591261211
ENSG00000287507,0.13667132941154062
ENSG00000160213,0.7200638181960893
ENSG00000160214,0.4777278586334985
ENSG00000215458,2.5483177445842755
ENSG00000160216,-0.7804550179214795
ENSG00000160218,1.5935343329334744
ENSG00000241945,nan
ENSG00000160221,0.20454254511897868
ENSG00000225331,-0.666340285898385
ENSG00000285413,-1.7038896151460539
ENSG00000232124,-1.3870893946367353
ENSG00000160223,0.23141703611360231
ENSG00000278158,-1.2022191865705463
ENSG00000275799,-0.40085990791834936
ENSG00000232010,10.531953309099208
ENSG00000160224,-2.5410093105985676
ENSG00000141959,0.6213946673402911
ENSG00000241728,2.5085008502227777
ENSG00000160226,-1.1959240025596714
ENSG00000184441,-0.5644995839364918
ENSG00000260256,nan
ENSG00000142185,4.86233119709614
ENSG00000230061,0.7397510192166148
ENSG00000229356,-0.40182885750888936
ENSG00000160233,-0.7294657863417474
ENSG00000274225,9.769912706087062
ENSG00000277352,nan
ENSG00000175894,nan
ENSG00000235890,0.5326361728478439
ENSG00000182912,0.5129956618086271
ENSG00000184787,0.032070752268923516
ENSG00000236519,-1.1049292017790018
ENSG00000184900,3.4854373347639473
ENSG00000183255,0.8162131805075924
ENSG00000160255,5.937982172554248
ENSG00000227039,1.0003810856753792
ENSG00000273027,0.4839511335856471
ENSG00000183250,-0.7493127422797864
ENSG00000272825,0.2513422860372223
ENSG00000160256,0.7800064125646641
ENSG00000276529,-0.3949512381379961
ENSG00000234880,nan
ENSG00000261706,nan
ENSG00000275874,-0.18356073721946362
ENSG00000197381,-0.40601841986170933
ENSG00000182586,-0.5846011599069141
ENSG00000186866,-0.45123599509159534
ENSG00000223768,-0.1624215534019308
ENSG00000237664,nan
ENSG00000273796,1.6053610985903422
ENSG00000182871,10.049709105180733
ENSG00000173638,-0.8953412079741887
ENSG00000233922,-0.8197923399970033
ENSG00000183570,-0.01567280543262887
ENSG00000280604,11.601146298781858
ENSG00000274248,-0.11534203955412273
ENSG00000142156,8.708186998091522
ENSG00000224413,nan
ENSG00000142173,7.944365100493329
ENSG00000160282,-1.0211409347945577
ENSG00000160284,-0.28680448875162795
ENSG00000228404,-1.0410337718560214
ENSG00000160285,-0.5656576729807931
ENSG00000215424,-1.0880705382588667
ENSG00000160294,-0.2933732342087689
ENSG00000239415,5.446372735363349
ENSG00000182362,-0.33215733040841605
ENSG00000160298,-2.151007112708928
ENSG00000160299,-0.8512635562384269
ENSG00000160305,-0.4737556270488701
ENSG00000223692,7.40809600175632
ENSG00000160307,4.4230591981896366
ENSG00000160310,3.940141649437637
ENSG00000225255,-0.8013747285987898
ENSG00000206195,0.5099574717178599
ENSG00000272872,5.82996375674158
ENSG00000283633,4.66678885665477
ENSG00000189295,-0.7798346231442151
ENSG00000273203,0.08132983043458172
ENSG00000273442,nan
ENSG00000177663,2.3481698803431748
ENSG00000183307,0.8048981923878789
ENSG00000235478,nan
ENSG00000069998,0.9121794281159764
ENSG00000185837,-0.06793742309872615
ENSG00000093072,5.073994353033007
ENSG00000099954,0.5678656858450516
ENSG00000182902,-1.1288211265253174
ENSG00000236754,-1.2960417834545326
ENSG00000131100,-1.9945253977767126
ENSG00000099968,-1.4449375474497654
ENSG00000015475,-2.1190157773049996
ENSG00000269220,-0.47762789929536736
ENSG00000243156,3.1932029243052713
ENSG00000225335,0.006537702623611975
ENSG00000215193,-0.3764015918569761
ENSG00000183785,0.9690257362519028
ENSG00000280007,0.8781228152043152
ENSG00000184979,-0.7706620942607113
ENSG00000187979,nan
ENSG00000274044,0.3875767756981584
ENSG00000278558,-1.3551671139406172
ENSG00000183628,0.6642393041970047
ENSG00000100033,-0.9021293128973958
ENSG00000284294,nan
ENSG00000273032,-0.5394566971132111
ENSG00000273164,0.34036800478246937
ENSG00000070413,-0.9774019655997235
ENSG00000273311,-0.09971902577708552
ENSG00000272682,0.3096803691830794
ENSG00000100056,-0.15923840030596148
ENSG00000260924,2.8337766213926505
ENSG00000100075,0.6397519584962612
ENSG00000070371,0.7466737277112112
ENSG00000100084,-2.306241139419041
ENSG00000242259,-0.5940398970933579
ENSG00000185608,-0.5990590892859428
ENSG00000185065,0.0956654117390573
ENSG00000070010,-1.1878552829532585
ENSG00000273300,-0.9092564440258036
ENSG00000273212,2.268988495700169
ENSG00000093009,-1.281031014276039
ENSG00000287652,nan
ENSG00000184113,34.52483852856453
ENSG00000225007,3.759418908245364
ENSG00000184702,-1.0530682700179004
ENSG00000203618,-0.12849254769663027
ENSG00000184058,2.767379332911586
ENSG00000185838,-0.005051334115045964
ENSG00000215012,1.7925708797242768
ENSG00000184470,2.779279479910522
ENSG00000093010,1.2721279320350618
ENSG00000099889,0.19082766428120787
ENSG00000183597,0.4612418340870428
ENSG00000236540,nan
ENSG00000268292,-0.3419886303710267
ENSG00000128191,6.202417411361297
ENSG00000243762,nan
ENSG00000099899,1.3731959655237655
ENSG00000099901,-1.42739772503462
ENSG00000099904,0.5442962546251816
ENSG00000234409,-0.2502677601145681
ENSG00000249923,nan
ENSG00000236499,1.088662841674818
ENSG00000040608,2.34289269273043
ENSG00000128185,2.759680873978093
ENSG00000273343,nan
ENSG00000273139,2.9620766450627714
ENSG00000235578,0.03133198364230339
ENSG00000287446,-1.2290346057689165
ENSG00000161133,nan
ENSG00000185252,-1.1834504993172172
ENSG00000244486,0.2679670302961035
ENSG00000099910,-0.07634333955969795
ENSG00000099917,0.9086970646319585
ENSG00000241973,1.518568492205562
ENSG00000099940,1.0214459578055608
ENSG00000272600,0.37099744227903014
ENSG00000099942,-0.44633536420768344
ENSG00000237476,-0.24497971474222363
ENSG00000183773,-0.7535563133370147
ENSG00000272829,1.7980666754312533
ENSG00000099949,1.1629569546043246
ENSG00000184436,2.2038243209236175
ENSG00000230513,0.9838299301902727
ENSG00000099957,-1.1096596495011082
ENSG00000099960,nan
ENSG00000187905,0.4704642495848065
ENSG00000197210,-0.24649234837970435
ENSG00000133475,1.1110119439152735
ENSG00000274600,nan
ENSG00000169635,0.06199529592244771
ENSG00000206140,-0.9331251770600055
ENSG00000183246,-0.5664922402428278
ENSG00000185651,-0.6369880583552787
ENSG00000161179,0.15371398526366462
ENSG00000161180,0.2659299130884486
ENSG00000273342,-3.8866345905425703
ENSG00000128228,3.423398619780686
ENSG00000272954,-0.8170695850884676
ENSG00000100023,-0.519229846804245
ENSG00000100027,-0.7718333850917561
ENSG00000100030,-0.33409647725382136
ENSG00000100034,1.9758917829741334
ENSG00000224086,-1.1402159823589058
ENSG00000100038,12.577195126036306
ENSG00000253239,nan
ENSG00000211637,0.45432707377602954
ENSG00000211638,1.7971276663544418
ENSG00000211640,2.295556923987461
ENSG00000279278,nan
ENSG00000274422,9.75117073485715
ENSG00000211644,0.8820217964741283
ENSG00000223350,1.3723982706646118
ENSG00000211647,nan
ENSG00000211648,1.7634145146124607
ENSG00000211649,0.12405743998163213
ENSG00000211650,nan
ENSG00000211651,-0.7886412790293634
ENSG00000211652,nan
ENSG00000211653,2.1317575770534436
ENSG00000275004,0.6382155257060851
ENSG00000185686,-0.07829359558135626
ENSG00000211656,nan
ENSG00000100121,-1.0659942879599669
ENSG00000211658,nan
ENSG00000211659,-1.434753293910364
ENSG00000223999,nan
ENSG00000211660,-0.1472390468115654
ENSG00000211662,4.4488267218018125
ENSG00000211663,1.4888268192609184
ENSG00000211664,nan
ENSG00000211666,-0.08080498580699362
ENSG00000211668,2.9210470543371874
ENSG00000211669,1.5408478956591043
ENSG00000211670,nan
ENSG00000278196,0.165832804078042
ENSG00000253234,nan
ENSG00000211673,-0.2246237800514338
ENSG00000211675,272.3393216132591
ENSG00000211677,131.82458949683635
ENSG00000211679,248.2863784244747
ENSG00000254029,nan
ENSG00000222037,1.289450342903018
ENSG00000211685,717.0671442345491
ENSG00000100218,-0.25180982391661705
ENSG00000128266,2.872242615231589
ENSG00000100228,1.6224081422752226
ENSG00000186716,0.9255291792980498
ENSG00000236611,-3.5037133470783046
ENSG00000234928,1.139669480431829
ENSG00000280623,2.0595603187612297
ENSG00000128322,-0.8017314863644474
ENSG00000272733,-1.4065306319780582
ENSG00000189269,-1.0392845949213863
ENSG00000159496,1.6911041921345444
ENSG00000187792,-1.0247386056566357
ENSG00000128218,1.090596835169207
ENSG00000169314,-1.1027796395740874
ENSG00000250479,0.8489017536196515
ENSG00000099953,5.035333830786622
ENSG00000099956,1.011220130517231
ENSG00000099958,4.77950580662993
ENSG00000272973,-0.3412602174862237
ENSG00000133460,0.6378041322775713
ENSG00000240972,-2.303571295749474
ENSG00000218537,-0.2294979734308716
ENSG00000273295,0.3924131746338046
ENSG00000133433,3.3930568889835717
ENSG00000099974,-0.5893733273077388
ENSG00000272787,-1.7207164210592836
ENSG00000099977,0.33383859927019066
ENSG00000276950,nan
ENSG00000099991,2.4085429016715234
ENSG00000099994,4.757459993975487
ENSG00000099998,16.356412065957688
ENSG00000100014,-0.03040670873258676
ENSG00000128271,3.5886077860088372
ENSG00000178803,0.02897775866326492
ENSG00000100024,1.3786442721538008
ENSG00000138867,0.4892992411469797
ENSG00000100028,0.29173138679056565
ENSG00000286070,0.6461633584900882
ENSG00000178026,0.39636293332556516
ENSG00000100031,-0.6359988757426989
ENSG00000284070,1.375488744177529
ENSG00000282012,nan
ENSG00000167037,6.993933496390565
ENSG00000197077,2.0485313742093836
ENSG00000279110,nan
ENSG00000203280,-0.6017242195644016
ENSG00000100053,-0.40872451491802686
ENSG00000236641,nan
ENSG00000244752,-1.2688477523385655
ENSG00000233577,nan
ENSG00000100068,-0.9097588074543489
ENSG00000272942,-0.7563424858705319
ENSG00000272977,-0.3990971227613712
ENSG00000234884,-2.6224542358959093
ENSG00000100077,-1.1213116573906716
ENSG00000133454,0.17603566728468895
ENSG00000229770,-0.7755707030485686
ENSG00000100095,0.46758455099875385
ENSG00000128203,0.9565646222112483
ENSG00000100099,0.7607470550863691
ENSG00000100104,-0.5935766980362256
ENSG00000100109,1.087341781945223
ENSG00000261188,-1.0950099043121675
ENSG00000128294,0.44593790355794005
ENSG00000100122,-0.2842550679378006
ENSG00000196431,-0.6369902785514947
ENSG00000225783,2.8090144783327777
ENSG00000206028,-0.47116712557571117
ENSG00000244625,0.9273338012189941
ENSG00000223704,-0.10204748251156302
ENSG00000235271,nan
ENSG00000280025,nan
ENSG00000233521,0.06168964768558168
ENSG00000280445,-0.9198023733332107
ENSG00000227880,nan
ENSG00000169184,0.9893138589525765
ENSG00000180957,-0.06333423257102037
ENSG00000235954,-1.5634036983861057
ENSG00000100154,2.478467646192194
ENSG00000183765,2.2868591973841457
ENSG00000100209,0.09525938052278186
ENSG00000159873,-0.2775791756504957
ENSG00000100219,-1.8662761045760623
ENSG00000226471,-0.742884409868449
ENSG00000272858,-1.8441270042387867
ENSG00000183579,-1.7363597333381942
ENSG00000183762,-0.13925931966179844
ENSG00000186998,1.5683252691136795
ENSG00000100263,0.3866742731796878
ENSG00000237015,0.9192390445598396
ENSG00000182944,0.19561378355905332
ENSG00000185340,0.35987457836002423
ENSG00000100276,1.1610232503646205
ENSG00000273216,-0.2688251926356098
ENSG00000100280,2.243037785923475
ENSG00000225465,0.8600825513664102
ENSG00000100285,1.6920086592538974
ENSG00000100296,0.8957503773113518
ENSG00000184117,-1.880476840335621
ENSG00000186575,2.418486728150496
ENSG00000100314,-1.1332375253224278
ENSG00000100319,1.2274463689810258
ENSG00000287967,1.2889409107777312
ENSG00000184076,-1.3805645040608188
ENSG00000100325,-0.635401396506179
ENSG00000100330,-0.6171248438518969
ENSG00000279159,-0.7241611015101718
ENSG00000225676,nan
ENSG00000232530,nan
ENSG00000128342,1.7781236609842868
ENSG00000268812,4.696985571415227
ENSG00000099985,-0.23701465910479705
ENSG00000239282,2.3983969211735277
ENSG00000099992,2.0832294294920572
ENSG00000099995,2.8050181010000736
ENSG00000187860,-0.137652069596436
ENSG00000099999,1.2203587249200047
ENSG00000100003,3.819647335897975
ENSG00000273350,-1.179609375883528
ENSG00000272689,-1.1186566292976208
ENSG00000242114,2.3499653738488604
ENSG00000133488,nan
ENSG00000214491,nan
ENSG00000128242,0.5017588592978526
ENSG00000100029,0.2426417145645524
ENSG00000185339,4.612947560748185
ENSG00000100036,0.1310043624964859
ENSG00000167065,7.478153331664015
ENSG00000184792,-1.4791688213846466
ENSG00000235989,1.0165289196460723
ENSG00000133422,-0.953929217311712
ENSG00000253352,0.10078907742527049
ENSG00000269987,0.8402592165724292
ENSG00000278920,nan
ENSG00000183963,4.590028255534769
ENSG00000273387,-0.5245240183853132
ENSG00000198832,1.2472620171629984
ENSG00000185133,-0.81758800912792
ENSG00000100078,nan
ENSG00000138942,-1.7242267476248558
ENSG00000182541,-0.5951387454534098
ENSG00000100100,2.221278475983412
ENSG00000228839,-0.7825978860139214
ENSG00000100105,1.4767970860174244
ENSG00000213888,2.0583015714893933
ENSG00000185721,-0.8518309110304365
ENSG00000184708,-0.6943744100084029
ENSG00000240591,1.3601562474104574
ENSG00000198089,0.5376499340306502
ENSG00000287817,-1.7660068234659807
ENSG00000241878,0.32516586933564745
ENSG00000183530,0.41020959662679435
ENSG00000100150,-0.44610110295746996
ENSG00000128254,nan
ENSG00000128245,1.662240557510288
ENSG00000100170,-0.608912639180261
ENSG00000128253,9.324319679031998
ENSG00000242082,-0.6628357688028476
ENSG00000273325,-0.4692311518307506
ENSG00000205853,-0.9639798234080507
ENSG00000100220,-0.8680345543943881
ENSG00000100225,0.9075509397259347
ENSG00000185666,2.333500887731468
ENSG00000236054,1.9808262764698765
ENSG00000100234,9.109031849568034
ENSG00000133424,-1.954425802368532
ENSG00000232073,-1.1512083672319273
ENSG00000273082,-0.7281761118756115
ENSG00000286592,nan
ENSG00000100281,5.9905687997853025
ENSG00000100284,-0.4037222704882104
ENSG00000100292,4.891390921016858
ENSG00000100297,-0.4716586279792986
ENSG00000273044,-0.8111726473084832
ENSG00000100302,0.09277366309068173
ENSG00000198125,1.8239623376600669
ENSG00000268818,nan
ENSG00000221963,3.4081305310139114
ENSG00000100320,1.0619096048238925
ENSG00000279927,nan
ENSG00000279714,nan
ENSG00000128284,0.9749654784297962
ENSG00000100336,1.3763387275056704
ENSG00000128335,3.1458088858648408
ENSG00000100342,2.7664389746945037
ENSG00000100345,-0.627126963768501
ENSG00000287269,4.573259631363413
ENSG00000223695,nan
ENSG00000228719,0.06535028224552904
ENSG00000100348,0.2483369534980438
ENSG00000100350,2.9669089494375296
ENSG00000100353,-0.5222305729129364
ENSG00000287773,nan
ENSG00000100360,-0.5008917935450691
ENSG00000100362,4.615666739986535
ENSG00000100365,-0.3286790073971559
ENSG00000100368,0.6621916263390333
ENSG00000128311,1.437872280053411
ENSG00000128309,2.256828833559125
ENSG00000287236,-0.9214581370606665
ENSG00000100379,1.7168912950889026
ENSG00000187045,0.9806473861474694
ENSG00000100385,0.9154140349827421
ENSG00000235237,nan
ENSG00000133466,0.7079707359934894
ENSG00000278195,1.4579569501296312
ENSG00000128340,7.509976684075786
ENSG00000100055,5.578063406779503
ENSG00000166897,-0.8435294453545017
ENSG00000100060,2.4210667577066385
ENSG00000100065,0.6585704404192003
ENSG00000128283,2.936188701391031
ENSG00000100079,7.354284437256241
ENSG00000100083,-1.3031560951522916
ENSG00000100092,1.0403068540253915
ENSG00000233360,-0.11030567299766714
ENSG00000241360,-0.6743695711589961
ENSG00000100097,2.1366861461819573
ENSG00000273899,-0.8334403785588611
ENSG00000100106,4.046405222132056
ENSG00000189060,1.0430292863470223
ENSG00000100116,0.971106902820281
ENSG00000128310,0.8012650114510049
ENSG00000100124,0.1469358391079088
ENSG00000100129,-1.3884788160636867
ENSG00000279738,0.35633459435735215
ENSG00000100139,-1.0725919164273465
ENSG00000128346,8.643863312572169
ENSG00000272582,1.9527968367361197
ENSG00000100142,-0.741332075016029
ENSG00000100146,-0.5773015180631883
ENSG00000100151,-0.7569738296418634
ENSG00000100156,2.7241899230618714
ENSG00000128298,-1.082860589445686
ENSG00000272720,-0.5153838832144363
ENSG00000184381,-0.21153133667952775
ENSG00000279080,-1.0311827515819234
ENSG00000185022,-1.9263247756884494
ENSG00000198792,-0.5151880418967513
ENSG00000213923,1.6398311584027967
ENSG00000100196,-0.34323189421929673
ENSG00000100201,-0.6701606870073238
ENSG00000100206,-1.4549472088591688
ENSG00000184949,-0.8131178045410075
ENSG00000100211,0.9215478959040108
ENSG00000228274,0.5674295046299734
ENSG00000100216,-1.139790441470152
ENSG00000100221,0.8471265644331111
ENSG00000100226,1.0186901070323577
ENSG00000244491,-1.1450947623618275
ENSG00000100242,4.14713709395745
ENSG00000273096,0.33573494325091874
ENSG00000225450,-0.3734351958532455
ENSG00000272669,0.24865404743311814
ENSG00000273076,-0.9266148835028629
ENSG00000100246,-2.0222008411639205
ENSG00000221890,0.18397601872156163
ENSG00000183741,2.135439713063413
ENSG00000235209,nan
ENSG00000128383,1.1533977030400078
ENSG00000179750,-0.8473302683694492
ENSG00000244509,1.859415607930975
ENSG00000243811,4.377316803088166
ENSG00000128394,-0.47629605900418853
ENSG00000239713,1.1646575736215354
ENSG00000100298,2.330845709029966
ENSG00000100307,1.051846974002054
ENSG00000100311,0.1926592713449398
ENSG00000284633,7.196061674353101
ENSG00000224794,0.20616038702175207
ENSG00000100316,-2.1598969563207384
ENSG00000100321,2.1503159959554
ENSG00000100324,0.5968564420237062
ENSG00000128268,2.7065036283132002
ENSG00000100335,-1.1856071158840311
ENSG00000128272,-1.2896554972533025
ENSG00000187051,2.019253992617754
ENSG00000100346,0.1633617450855215
ENSG00000176177,-0.605843610279289
ENSG00000100351,2.421413820679474
ENSG00000225528,1.121168781423283
ENSG00000133477,-0.0669446558316758
ENSG00000261202,-0.7570998175959746
ENSG00000100354,2.342065725019423
ENSG00000239900,-1.2739185905229395
ENSG00000100359,5.2413376604234445
ENSG00000196588,1.7632243257402356
ENSG00000272834,nan
ENSG00000128285,0.0839198310027764
ENSG00000100372,-0.20986221155180987
ENSG00000100380,0.11303506692490735
ENSG00000196236,-1.9632882807120706
ENSG00000100387,-0.032146938503204346
ENSG00000100393,-0.7656651064696924
ENSG00000100395,0.033438547750029704
ENSG00000235513,1.258409087413186
ENSG00000100399,-0.466642501731278
ENSG00000100401,-0.016052302202949228
ENSG00000100403,0.6326321317128368
ENSG00000167074,-0.7435656830739339
ENSG00000273424,1.18986424973116
ENSG00000183864,-0.3069309990007406
ENSG00000100410,-1.9060116642946867
ENSG00000100412,1.3758984281138011
ENSG00000100413,-0.41588559245984147
ENSG00000286491,nan
ENSG00000172346,0.9297037874269837
ENSG00000100417,-0.03226063062822292
ENSG00000100418,-0.07308398822743054
ENSG00000196419,-0.2284976340187705
ENSG00000100138,0.4260020453521194
ENSG00000167077,2.049901029777109
ENSG00000100147,0.30749848678233427
ENSG00000184068,0.7683226655713801
ENSG00000198911,-0.9508101392422807
ENSG00000234965,-0.6235530029661552
ENSG00000159958,1.848032784750726
ENSG00000100162,1.631693768414238
ENSG00000205704,-1.0739901700398813
ENSG00000100167,-1.9503869869074943
ENSG00000183066,-1.2366367017423816
ENSG00000198951,1.6380256884088975
ENSG00000286659,-0.16978977488112512
ENSG00000177096,0.41167477116548234
ENSG00000183172,-0.7133135755951489
ENSG00000184983,-2.2719671127803704
ENSG00000270083,-0.7415304924063824
ENSG00000237037,-1.261338522579665
ENSG00000100197,-0.9629199255767238
ENSG00000232710,1.6119047429190947
ENSG00000281538,1.508563585489155
ENSG00000100207,-0.2366330895642947
ENSG00000182057,-1.9543564406775336
ENSG00000229891,-1.378626508484922
ENSG00000235568,1.1442346363520681
ENSG00000230107,nan
ENSG00000189306,3.4379007414058314
ENSG00000183569,5.079050326303906
ENSG00000100227,1.479867699115052
ENSG00000270022,2.819772410892643
ENSG00000100243,-0.548205446992829
ENSG00000249222,1.6034172698169873
ENSG00000128274,1.9028746164620967
ENSG00000242247,-0.07131084104250718
ENSG00000100266,-0.21598168813977342
ENSG00000230319,-2.5353124787754435
ENSG00000100271,0.454826840362406
